Charter number,Year and quarter,Year,Quarter ,Credit Union name,"Street 
(Mailing address)","City 
(Mailing address)",State (Mailing address),Zip code (Mailing address),Credit Union type,NCUA region,Low-income designation,Members,Total assets,Total loans,Total deposits,Return on average assets,Net worth ratio (excludes CECL transition provision),Loan-to-share ratio,"Total deposits,
4 quarter growth 
(%)","Total loans, 
4 quarter growth 
(%)","Total assets, 
4 quarter growth 
(%)","Members,
4 quarter growth 
(%)","Net worth, 
4 quarter growth (excludes CECL transition provision)
(%)",Unnamed: 24,NCUA internal ID (join_number)
9090,2025.3,2025,3,FIRST OKLAHOMA,14912 S Broadway St,Glenpool,OK,74033,1,2,1,2260,28881171,17176003,26512384,-1.8036668253448909,8.19,64.78483036455718,-12.47917853629158,-13.308929350322817,-12.491055921371675,-9.708349980023968,-17.430192368117865,,4287
9093,2025.3,2025,3,ROSWELL COMMUNITY,2514 N Main St,Roswell,NM,88201,1,3,1,3635,49492328,36375816,39909654,2.428000255090364,18.46,91.14540557029133,0.5032230688500894,1.5540704596626265,6.181484090303702,28.490632732414277,38.52400283341667,,4288
9094,2025.3,2025,3,WYHY,P.O. BOX 20050,CHEYENNE,WY,82003,1,3,0,22721,400082896,296803235,343285565,1.2018112063114097,13.41,86.45957338753816,3.3481017849344097,0.25383738238056175,4.297947631823762,2.057224992139428,10.030231195970934,,4289
9095,2025.3,2025,3,HANSCOM,1610 Eglin St,Hanscom AFB,MA,1731,1,1,0,102784,1843644394,1464990106,1606296277,0.36911238455517514,11.88,91.20298210091661,2.9336043999293127,-5.021493175073621,1.6077814673825852,0.5134022433233243,2.022599471559977,,4290
9097,2025.3,2025,3,ONE VISION,PO Box 2007,Clarksville,IN,47131,1,2,1,3517,64004136,22724306,55549328,0.5932194963074509,12.54,40.90833646088392,1.7835553017359063,-6.368970920095418,2.1616535697771555,-4.817320703653582,3.438365019427994,,4292
9099,2025.3,2025,3,PINAL COUNTY,1000 E Florence Blvd,Casa Grande,AZ,85122,1,3,1,28325,331553483,169840021,266356153,0.7994888168776645,9.45,63.76425664925412,7.888970357660541,-13.144062281263658,11.269928186964883,7.666869393340425,46.739909481154704,,4294
9102,2025.3,2025,3,F.F.E.,P. O. BOX 2551,FARGO,ND,58108,1,3,0,446,3564848,674961,3057046,-0.002150969852140988,14.24,22.078863059306272,-7.789846056303151,-31.434901550067096,-7.363668066622009,-4.496788008565311,-4.699220238866389,,4297
9105,2025.3,2025,3,SOUTHERNMOST,1004 Kennedy Drive,Key West,FL,33040,1,2,0,1236,15790493,11154214,12549938,0.16125262547284058,19.04,88.87863828490626,-4.92082972175909,6.716168088612706,-3.625567418036224,-1.040832666132907,1.5446066238815506,,4298
9106,2025.3,2025,3,CLASS ACT,3620 Fern Valley Rd,Louisville,KY,40219,1,2,1,22896,336745000,233357803,295364162,1.2383925874150137,10.97,79.00681024395911,5.686624580729394,6.212203931718241,7.296334943022109,4.423971540636695,11.554425049480614,,4299
9107,2025.3,2025,3,SOUTHERN CHAUTAUQUA,168 E Fairmount Ave,Lakewood,NY,14750,1,1,1,20766,158486681,118004906,131901315,1.5455872279779928,16.83,89.4645409714073,5.958954079389511,0.9765040267798453,6.5620078846241325,6.563349925591422,11.996722033642401,,4300
9109,2025.3,2025,3,FAMILIES AND SCHOOLS TOGETHER,312 W 7th St,Hanford,CA,93230,1,3,1,18519,309981223,240167683,253936748,2.9595022627818395,19.29,94.57775800137442,4.683156235188823,10.461404917785334,4.700401580761082,4.473654518785963,16.955028336997486,,4301
9115,2025.3,2025,3,HOTEL AND TRAVEL INDUSTRY,1600 Kapiolani Blvd Ste 110,Honolulu,HI,96814,1,3,1,4557,39560050,16938854,36296488,0.32967673612223297,8.91,46.668024741126466,2.1231315039631937,9.221476097222968,0.01634491538504701,-1.1925411968777055,2.9847777357809377,,4305
9119,2025.3,2025,3,MERCED SCHOOL EMPLOYEES,P O BOX 1349,MERCED,CA,95341,1,3,0,50449,853862193,312325008,755717621,1.1744821814345832,11.32,41.32826856501206,7.659607280586345,-0.8530598386156107,8.774169280690414,2.0511783149590457,10.823227893207294,,4307
9145,2025.3,2025,3,PUGET SOUND REFINERY,12275 Bartholomew Rd,Anacortes,WA,98221,1,3,0,1148,18389696,11171960,15654609,0.8340550984493614,14.43,71.3653084532485,5.827348863042481,-14.675271878077156,5.738413330643155,-2.1312872975277064,3.823360217894082,,4319
9146,2025.3,2025,3,B-M S,1 Squibb Dr,New Brunswick,NJ,8901,1,1,0,3704,80578833,18591332,64575353,0.2468282389806851,21.8,28.790136075601474,-6.397643683180043,-3.8171110189187396,-3.8932171625870704,-7.722969606377683,0.2518445015729294,,4320
9148,2025.3,2025,3,PATHFINDER,400 E. 1st St Ste 100,Casper,WY,82601,1,3,1,4397,69106654,44949115,61936203,1.7904328736681578,10.65,72.57324928362173,1.6728624321728391,-8.874729966383942,3.318190477943239,-2.7857616626133064,17.204398681644044,,4322
9160,2025.3,2025,3,MERIDIAN TRUST,4349 E Lincolnway,Cheyenne,WY,82001,1,3,0,43436,709069218,533054270,611004945,1.8785300563772442,12.91,87.24221863703573,2.160331088954792,5.731032875895359,3.4637678588991694,4.0159007639071875,15.010438512262661,,4328
9163,2025.3,2025,3,ELEVATE,1023 MEDICAL DR,BRIGHAM CITY,UT,84302,1,3,1,15182,248521056,154800496,196680764,1.7457612735168428,20.54,78.70647482333352,-12.874386075343269,9.219310770220023,-9.093090339352571,2.7755212564310794,8.970037774991017,,4331
9164,2025.3,2025,3,CARTER,PO BOX 814,SPRINGHILL,LA,71075,1,2,1,34797,743143082,579103999,559767790,0.35937717428421245,8.99,103.45432683791971,-2.8760485398890867,-5.454109380758565,-2.7089566283606037,0.17561031782589165,3.5831407036983647,,4332
9189,2025.3,2025,3,TOLEDO METRO,1212 ADAMS ST,TOLEDO,OH,43604,1,2,1,4905,58899401,28612946,53200487,0.45471750916205045,9.19,53.78324074364207,10.568952484944827,-0.30128490781327066,10.144515936671006,-4.049295774647888,5.542749896409681,,4345
9208,2025.3,2025,3,OC,13623 ROCKSIDE RD,GARFIELD HTS,OH,44125,1,2,1,13849,299513927,206159668,239243173,1.352374916415154,13.22,86.17159913691664,15.766603184111316,19.59689747419948,15.993794330103572,7.6905132192846,9.372962464929532,,4356
9213,2025.3,2025,3,CENTRAL KEYSTONE,1000 Market St,Sunbury,PA,17801,1,1,0,2902,61610213,26476000,49899512,1.285797341423368,18.56,53.058635122523846,7.670188530401911,3.583943408957113,7.3806766203672325,-0.17199862401100496,7.38431710894573,,4359
9214,2025.3,2025,3,SOUTHERN,P.O. Box 2765,Houston,TX,77252,1,2,1,3695,77320768,33806973,43679748,0.272531304151351,43.53,77.39736273203775,-1.178675076663327,-0.38670567638002806,-0.42099914300062213,9.904818560380724,0.8584749049552597,,4360
9219,2025.3,2025,3,TRAILNORTH,1172 NYS Route 9N,Ticonderoga,NY,12883,1,1,1,11062,175549643,91876233,158121354,0.8134211896719169,9.42,58.10488632673864,2.7496258430277365,-4.629118492777673,2.3585737339575807,0.009040773890234277,7.616075836974493,,4361
9229,2025.3,2025,3,NEIGHBORS,PO BOX 2831,BATON ROUGE,LA,70821,1,2,1,81621,1333212181,1120904443,1175419690,0.4739674298176255,11.51,95.3620611034685,-0.11652486000096607,1.8295807876466785,-1.0814866588413241,-0.6983393150434947,-0.9857676795255295,,4365
9230,2025.3,2025,3,CERTIFIED,4455 Arden Dr,El Monte,CA,91731,1,3,0,66925,898582455,569648049,705635405,1.3475070457726912,20.4,80.72838252780132,15.893537693755523,11.44171300747454,14.850736328697224,12.888806423318266,12.563385539273842,,4366
9237,2025.3,2025,3,RUTGERS,98 College Ave,New Brunswick,NJ,8901,1,1,0,6535,79876093,22865839,69126084,1.195706648459395,11.14,33.07845270100936,-4.989000544629563,-8.197662031002718,-1.662400381373541,-2.651571577536127,12.218265247369088,,4371
9246,2025.3,2025,3,PASADENA MUNICIPAL,p.o. box 1274,Pasadena,TX,77501,1,2,1,1183,12109317,9242318,9369204,0.46638206882927596,21.64,98.6457120583563,-0.12901187435823136,23.634234508763452,0.0016103562256564175,2.070750647109576,1.400845018003348,,4379
9247,2025.3,2025,3,PIONEER,250 W 3RD S,MOUNTAIN HOME,ID,83647,1,3,1,48760,736116706,513639358,656327380,0.6514919243932111,9.72,78.25962677345565,2.1207513364528863,2.004102915818251,3.9974382823612986,-1.8775280220554191,4.93798756160524,,4380
9248,2025.3,2025,3,UNITED MEMBERS,4833 S SHERIDAN STE 401,TULSA,OK,74145,1,2,0,1226,10948366,2932360,8990614,0.43410525936694067,17.73,32.61579242530043,-2.1703638448099194,-5.499803417316029,-1.6699562002258972,-0.8090614886731351,1.162240325610781,,4381
9260,2025.3,2025,3,L & N,9115 Smyrna Pkwy,Louisville,KY,40229,1,2,1,119731,2425291283,1888891752,2063794645,0.9802876782821448,10.65,91.52517943470097,8.940445690645383,9.151438043075387,8.898887382000108,3.2867211290447784,9.14634029342651,,4387
9287,2025.3,2025,3,MIAMI,"51 SW 1ST AVENUE, SUITE 604",MIAMI,FL,33130,1,2,0,2607,46455303,32980496,38596247,0.6826660811352141,11.56,85.45000761343454,9.611920734128221,9.478853969488199,6.877933818108817,0.6952491309385911,2.7360930433503166,,4400
9289,2025.3,2025,3,LOWER COLUMBIA LONGSHOREMEN,629 14TH AVE,LONGVIEW,WA,98632,1,3,1,4240,93588427,52522077,82107326,0.7252896879535202,12.06,63.967589201480024,2.492098327113701,-3.518927140566186,2.8497135583487765,-0.6560449859418949,5.886523618628067,,4402
9292,2025.3,2025,3,CONSOLIDATED,1033 NE 6TH AVE,PORTLAND,OR,97232,1,3,1,33279,687721844,469347303,572926108,1.0537166664935158,15.85,81.92108832994568,42.01340700144512,22.59450982871836,36.88011833056662,62.265346920864005,13.564285552288869,,4404
9293,2025.3,2025,3,YOLO,PO Box 657,Woodland,CA,95776,1,3,1,23027,414663304,293211345,351775992,0.5874944784354691,12.16,83.35172145573823,0.35954706659477864,11.12718514512907,0.5559375472723893,3.669187826400133,3.80793871663286,,4405
9296,2025.3,2025,3,SUN COMMUNITY,1068 Broadway Ave,El Centro,CA,92243,1,3,1,53105,826004570,609193951,731226907,0.8573250034453683,9.09,83.31120547783671,10.049802249874284,9.45168112336745,9.615389964439046,0.9140316205533683,7.145516787458569,,4407
9300,2025.3,2025,3,BOSSIER,1961 AIRLINE DRIVE,BOSSIER CITY,LA,71112,1,2,1,28766,242094727,132783094,214605196,1.1279242534791392,10.77,61.8731962109622,2.6047252252462183,-7.950707234119014,-0.6342619139990902,-2.5178759022671082,8.724731057478916,,4409
9310,2025.3,2025,3,DELTA REFINING CO EMP,2385 Riverport Rd,Memphis,TN,38109,1,2,0,275,4574969,1291983,3537422,0.2948722896649118,22.31,36.523292951759785,-13.274120623096586,-26.177293390838095,-10.757160884179173,-4.844290657439442,-0.6614432604334278,,4415
9327,2025.3,2025,3,CASCO,PO Box 87,Gorham,ME,4038,1,1,0,9060,119247502,72158201,107465954,0.6955401602541649,9.22,67.14517325180029,9.517443513286361,0.6831134456148247,9.076011244989024,-0.31906700407084987,7.8182546845676395,,4423
9335,2025.3,2025,3,OU,PO BOX GG,NORMAN,OK,73070,1,2,1,13900,78304619,63927643,73151897,0.2588175691864437,7.71,87.39027369310736,0.14914648306401102,5.081660649302044,0.33878937845734924,5.088077417403802,2.0813588576410287,,4427
9348,2025.3,2025,3,KATAHDIN,1000 Central Street,Millinocket,ME,4462,1,1,1,7924,106524028,71888030,89055425,1.2302853640003546,16.07,80.72279706710736,5.271357542119226,-2.672492450988251,5.902869545085032,-1.4182632495645664,7.901362501842484,,4435
9349,2025.3,2025,3,OTIS,PO Box 27,Jay,ME,4239,1,1,1,12371,283184126,131557190,235797284,1.4979500656562088,16.01,55.79249589660243,10.153455668392319,22.097411035040725,10.021432265240016,7.443112732325874,10.156360085630658,,4436
9358,2025.3,2025,3,NEW YORK TIMES EMPLOYEES,620 8TH AVE FL 28,NEW YORK,NY,10018,1,1,0,4257,72156143,30936795,61203749,0.21392738744004108,17.14,50.54722219712391,-3.5798939024745513,19.079080010725157,-1.4479889022537051,-2.092916283348667,0.4059958390419648,,4443
9370,2025.3,2025,3,EVERYONE'S,P. O. Box 1023,Tucumcari,NM,88401,1,3,1,4565,46234877,28278548,38662700,1.1138905975021314,13.74,73.14167918950307,2.5326310647986183,13.387987706154302,4.0165149913540255,1.4669926650366705,8.036967679903318,,4449
9373,2025.3,2025,3,"AMERICA'S CREDIT UNION, A",P.O. Box 5060,DuPont,WA,98327,1,3,1,29041,704378880,557337449,552944177,0.20676592115956727,10.31,100.79452360341973,1.4709476698875124,3.5325645855688093,1.6571491059420795,-2.458603432640316,3.1022790122325663,,4451
9376,2025.3,2025,3,SOUTH COAST ILWU,2438 BROADWAY AVE,NORTH BEND,OR,97459,1,3,1,1051,18700347,9683564,15381942,1.6897732496397027,17.52,62.9541055349188,4.370112933474823,2.383829985285635,5.7113182612517965,0.574162679425827,12.234570303667331,,4453
9381,2025.3,2025,3,GATHER,4493 Pahee St,Lihue,HI,96766,1,3,0,39996,888623980,471593539,798075904,1.5965608683709243,12.4,59.09131407631122,9.615284308026716,6.581521253334688,10.358341101323433,3.013444598980075,12.624024485336168,,4456
9398,2025.3,2025,3,LU 354 I B E W,3405 W 1987 S,SALT LAKE CITY,UT,84104,1,3,1,2695,40785074,30326903,34557490,1.6875269808339488,15.28,87.75782905529309,8.77318853361706,0.83412601882209,9.390699068999275,1.9288956127080148,11.964271822891954,,4469
9408,2025.3,2025,3,SAVANNAH SCHOOLS,4673 E. HIGHWAY 80,SAVANNAH,GA,31410,1,2,1,4028,44117430,13321070,38802617,1.1494454473067335,11.28,34.33033911089038,0.8641761289988725,-4.654265988792905,0.9413466181592112,-1.66015625,2.740330210048297,,4478
9411,2025.3,2025,3,HAMILTON HORIZONS,3535 Quakerbridge Rd Suite 600,Hamilton,NJ,8619,1,1,0,2668,19248161,13233315,17558457,0.19766675028571262,6.58,75.36718630799962,0.10942305735159863,-4.760631589023079,-0.8031946793686462,1.2908124525436548,4.502644926460155,,4480
9413,2025.3,2025,3,MERCER COUNTY W VA TEACHERS,P.O. Box 1294,Bluefield,WV,24701,1,1,1,2501,26536823,18157281,23966001,1.1236648781368521,9.27,75.76266478500105,8.632478698339451,-1.5638405023858382,8.760074421453368,1.0505050505050573,10.097034307344494,,4482
9441,2025.3,2025,3,METRO NORTH,310 DUNDAS DR,JACKSONVILLE,FL,32218,1,2,0,1287,22216955,8488568,18575855,0.5861480479570926,16.02,45.69678219387479,1.5703724522114992,-11.216316780070612,0.9113562546454235,-3.5955056179775235,3.666611705167876,,4500
9457,2025.3,2025,3,E M O T,P. O. Box 3383,Abilene,TX,79604,1,2,1,495,9100711,2856206,5448005,1.2389788205297232,39.51,52.42664057760593,-2.513251868986377,4.41593441865431,-0.32328875029188353,-3.3203125,3.2887928978919714,,4508
9469,2025.3,2025,3,MARISOL,PO Box 20525,Phoenix,AZ,85036,1,3,1,6267,48390873,27946814,40956001,0.5836502710376157,13.68,68.23618839153754,-0.7553916093381852,1.4679493193501925,0.3330607726435231,-0.5238095238095264,3.883033657720065,,4514
9475,2025.3,2025,3,APL,P.O. Box 418,Laurel,MD,20725,1,1,0,30900,680753653,455093029,601949207,1.012366963495352,11.32,75.60322759923497,6.896376755189504,2.9598577753949584,7.931657131375425,1.6046297514139107,9.161946348380729,,4516
9476,2025.3,2025,3,WEST PENN P&P,PO BOX 398,BEAVER,PA,15009,1,1,0,4449,22144012,5494685,19118453,1.409680347914481,13.55,28.74021763162532,3.9120452501830494,-10.176689882569113,4.414864021214915,-3.303629645729189,11.347658584645174,,4517
9479,2025.3,2025,3,VA PITTSBURGH EMPLOYEES,1010 Delafield Rd,Pittsburgh,PA,15215,1,1,1,2949,25859969,6563203,21635632,2.0564572930159972,16.92,30.33515729977289,-0.2726324153843662,2.1318011910288037,2.3574541113686065,-5.085291277759896,15.852201313647246,,4520
9483,2025.3,2025,3,IBEW & UNITED WORKERS,PO BOX 16877,PORTLAND,OR,97292,1,3,1,14192,113314891,73442543,100361601,0.6882101212589347,11.36,73.17793087019407,-1.0025287157135465,-6.035348856061562,-0.181938335343379,-2.7145599122566533,7.461488033427162,,4522
9486,2025.3,2025,3,NEXT STEP,150 Defreest Dr,Troy,NY,12180,1,1,0,4617,105551711,34032889,95307308,0.510140781225912,9.66,35.708582808781046,1.493488355500272,-7.732268768511452,1.2574163739538458,-3.0042016806722693,1.9689993213588743,,4524
9496,2025.3,2025,3,SP TRAINMEN,12655 Woodforest Blvd Ste 855,Houston,TX,77015,1,2,0,485,2852991,770268,2312727,-11.035637408970807,14.79,33.30561713509636,7.931145521238769,-4.290874390066612,-5.7721588052942145,-3.0000000000000027,-39.64562727634263,,4530
9497,2025.3,2025,3,SHAWNEE TVA EMPLOYEES,7755 METROPOLIS LAKE RD,WEST PADUCAH,KY,42086,1,2,0,959,6254697,3518034,4803026,1.7893041873682987,23.01,73.24619937514392,4.717083356134921,5.444295947327515,5.6362498344867396,56.443719412724306,8.937601821738525,,4531
9500,2025.3,2025,3,CUMBERLAND COUNTY,101 Gray Rd,Falmouth,ME,4105,1,1,0,22310,476747635,269587161,427413260,0.9423133020062093,9.65,63.074121986762876,7.214340798164032,8.23689997421182,7.262239506818857,0.013448693235318387,10.584336679616296,,4533
9501,2025.3,2025,3,GUERNSEY COMMUNITY,P.O. BOX 669,GUERNSEY,WY,82214,1,3,1,268,1821739,1510577,1452341,1.8968169535708261,20.09,104.00980210570383,-0.28979198963037245,-1.684138727315443,1.5865270943652199,-7.903780068728528,9.88832804350372,,4534
9517,2025.3,2025,3,CHEN-DEL-O,PO BOX 102,FRANKLIN,NY,13775,1,1,0,2741,33066368,8659132,28877897,2.163829686943178,12.61,29.9853275326801,2.577282052513441,1.9791472958507805,4.316739271562664,-5.872252747252748,17.6993169567485,,4545
9518,2025.3,2025,3,EASTMILL,60 MAIN ST,EAST MILLINOCKE,ME,4430,1,1,1,4095,76886623,28155038,62080050,0.49967686082432566,18.98,45.3527953021945,5.821267920160178,5.2917375622596685,5.492372528052791,-0.8714596949891074,3.2144495825711195,,4546
9522,2025.3,2025,3,MIDWEST COMMUNITY,8770 N State Route 66,Defiance,OH,43512,1,2,0,14145,247981726,178013796,229108171,0.729191596167914,8.02,77.69858020471911,1.7562760019984136,2.1749958797395275,2.3816021037864843,2.4035329037862985,6.910072739728787,,4549
9527,2025.3,2025,3,F A B CHURCH,P. O. Box 1512,Savannah,GA,31402,1,2,1,264,415538,33034,342656,0.07401295477883815,15.98,9.64057246918192,10.885450038509092,22.488783417998448,10.835847249895302,1.1494252873563315,4.130131292058164,,4553
9532,2025.3,2025,3,WESTCHESTER SCHOOLS',"118 South Ridge Street, #3",Rye Brook,NY,10573,1,1,0,2739,38691263,13886803,33785841,0.5307234907987836,11.09,41.10243400482469,3.136674992388966,6.228357873857493,3.5352979083448366,0.5875872199779586,5.17459531536478,,4556
9537,2025.3,2025,3,GREATER NIAGARA,2901 MILITARY RD,NIAGARA FALLS,NY,14304,1,1,1,7877,67508839,26811151,57950824,1.0851366311013708,13.12,46.26534904835866,-5.096095265068323,-6.6665944910033526,-2.943404378372938,-2.1004225702212276,9.071665950454538,,4560
9554,2025.3,2025,3,COUNCILL,PO BOX 267,NORMAL,AL,35762,1,2,1,610,2651173,697927,2369610,-2.0913651292659328,17.45,29.45324336072181,3.395418610922274,-13.471042001929124,8.907976095211655,19.842829076620827,-5.992010923010655,,4569
9555,2025.3,2025,3,NEW JERSEY COMMUNITY,PO BOX 680,MOORESTOWN,NJ,8057,1,1,0,805,8857667,2419715,7896952,0.9686723211539304,9.79,30.641125841970425,1.3486238025818942,-16.97310744156123,3.8314275951359944,-8.833522083805212,11.46627460455361,,4570
9556,2025.3,2025,3,CLEARPATH,"300 E Magnolia Blvd, Suite 401",Burbank,CA,91502,1,3,1,10635,214469480,169176568,195544600,0.1144079438096789,9.11,86.51559183940645,27.69678837267444,40.85188729788764,27.32055361630401,-0.14084507042253502,0.8129351996131042,,4571
9566,2025.3,2025,3,EDDY,909 W PIERCE ST,CARLSBAD,NM,88220,1,3,0,4920,59622059,42652753,47880641,1.059000295765639,18.49,89.0814160152952,6.414714459894766,6.267869881810095,5.791032133138074,-0.7063572149344055,4.4034149303269725,,4576
9582,2025.3,2025,3,BRIDGEPORT POLICE,3590 MAIN STREET,BRIDGEPORT,CT,6606,1,1,0,2178,28352213,10598620,23087023,2.2209965008322787,17.6,45.90726140828118,5.010521054890971,-3.9135573593349293,6.120416872839862,1.0672853828306295,12.428174582071835,,4584
9589,2025.3,2025,3,BARKSDALE,PO BOX 9,BARKSDALE AFB,LA,71110,1,2,1,160712,2366132770,1388962256,2143481958,0.461770940835798,8.92,64.79934439457502,3.4168494327800447,0.3624680720357709,-0.35282083890250115,2.674972049193425,2.849291895666237,,4590
9590,2025.3,2025,3,ESPEECO,2801 H St,Bakersfield,CA,93301,1,3,1,1087,11693050,6296232,10931155,-0.1332584928764546,7.77,57.59896369596809,6.251775130846937,-1.093119533106346,5.503005284421092,0.6481481481481532,-5.154030228934661,,4591
9604,2025.3,2025,3,FIRST HERITAGE,202 Dension Pkwy E,Corning,NY,14830,1,1,1,49934,787517551,589487264,698654086,0.8008540738271839,10.66,84.37469640734342,6.97582282760032,6.632863324709559,7.55789374695055,4.582582834164128,8.082033052143581,,4600
9607,2025.3,2025,3,APCI,PO Box 20147,Lehigh Valley,PA,18002,1,1,0,17481,665671456,282715743,603936352,0.28945178993019954,8.9,46.812175167756756,0.11741744963298384,1.6057658057638147,1.078601848159888,-0.568795859166149,3.4987711557825376,,4602
9613,2025.3,2025,3,SARGENT,5109 NANNIE HELEN BURROUGHS AVE. N.,WASHINGTON,DC,20019,1,1,1,391,277962,24409,229004,0.77918112275788,14.66,10.658765785750466,-4.522390984402813,-48.623447695222055,-3.107941354861643,0,-0.5539557811508614,,4605
9622,2025.3,2025,3,FORGE,1400 Bywood Ave,Upper Darby,PA,19082,1,1,1,4100,53508009,24208405,42371873,1.4008820276409106,20.62,57.13319541007781,-3.7967214908782965,-6.154004795726142,-1.9357011113273925,-1.4186102428468406,4.719114388678537,,4610
9639,2025.3,2025,3,F A A,3920 WHITEBROOK DR,MEMPHIS,TN,38118,1,2,1,7940,127172622,46033738,104492444,1.9135982719491642,17.9,44.05460934572456,-1.244718407729728,-7.24002066386692,1.0646930395494136,-2.4689841542807955,11.02452262366173,,4619
